RETRO_RISK_SERIES,STATEMENT_SEGMENT,NPV_STATEMENT_NUMBER_SEGMENT,COHORT,RETRO_RISK_GROUP,COMBINED_UTIL_GROUP,IS_IN_IN,IS_SWAP_IN,IS_4K_PLUS,REAL_OUTCOME,CREDIT_LIMIT_BUCKET,CLIP_AMOUNT_GROUP_ASSUMPTIONS,STATEMENT_SEGMENT_NEW,ELIGIBILITY_CATEGORY,REWARDS_TYPE,APR_TYPE,STATEMENTS_SINCE_CLIP,ORIGINAL_STATEMENTS,OPEN_STATEMENTS,CHARGED_OFF_STATEMENTS,CHARGEOFFS_PBAD,PRINCIPAL_BALANCE_OPEN_ACCOUNTS,PURCHASE_BALANCE_OPEN_ACCOUNTS,TOTAL_BALANCE_OPEN_ACCOUNTS,CREDIT_LIMIT_OPEN_ACCOUNTS,BKT2_ACCOUNTS,VOLUNTARY_CLOSURES,PRINCIPAL_BALANCE_CHARGEDOFF_ACCOUNTS,CREDIT_LIMIT_CHARGEDOFF_ACCOUNTS,CASH_ADVANCE_TAKERS,CASH_ADVANCE_AMOUNT,LATE_FEES,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS,AVERAGE_PURCHASE_BALANCE_OPEN_ACCOUNTS,OPEN_STATEMENTS_ASSUMPTIONS,CREDIT_LIMIT_OPEN_ACCOUNTS_ASSUMPTIONS,ORIGINAL_STATEMENTS_ASSUMPTIONS,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS_ASSUMPTIONS,PBAD,SEVERITY,UTILIZATION,CREDIT_LINE,CASH_ADVANCE_AGGREGATE,PENALTY_AGGREGATE,PVOL_AGGREGATE,ATTRITION_AGGREGATE,OUTSTANDING_AGGREGATE,REVOLVE_AGGREGATE,PBAD_PER_OPEN,UTILIZATION_PER_OPEN,FINAL_PURCHASE_VOLUME_PERCENTAGE,UTIL_OPEN_ASMPT,SEVERITY_ASMPT,CLOSE_OPEN_ASMPT,CREDIT_LINE_PER_OPEN,CASH_INCIDENCE_ASMPT,PENALTY_FEE_RATE_ASMPT,OUTSTANDINGS_PER_ORIGINAL_ASMPT,REVOLVE_RATE_ASMPT,ACTUAL_PBAD_PER_OPEN,ACTUAL_SEVERITY,ACTUAL_UTIL,ACTUAL_DQ30,ACTUAL_CREDIT_LINE,ACTUAL_CASH_ADVANCE,ACTUAL_PENALTY,ACTUAL_PVOL,ACTUAL_ATTRITION,ACTUAL_OUTSTANDING
F,18,Y2,2023 Q2,3.0,2.0,False,False,True,APPROVED,4,1000,Y2,Eligible,Non-Rewards,High,1,16,16.0,0.0,0.0,7721.3,6691.4,7846.69,72500.0,0.0,0,0.0,0.0,1.0,1066.95,0.0,7870.54486015,4458.78,16,72500.0,16,7870.54486015,0.0,0.0,0.10823021,4531.25,1066.95,0.0,6691.4,0,7870.54486015,0.85018256,0.0001603333895,0.1328988809,0.12320032830481874,0.1352913,0.39940000000000003,0.0016400000000000002,4524,0.005458017000000001,0.010990000000000002,600.1521145793735,0.39101728,0.0,,0.10650068965517241,0.0,4531.25,0.0625,0.0,0.8527672177695308,0.0,7870.54486015
F,11,Y1-S11,2024 Q1,7.0,10.0,True,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,21,7,,,,,,,,,0,,,,,,,,6,9250.0,7,9118.66162365,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01580055784,0.88967214,0.05743862888151261,0.8896721400000001,0.8939806600501471,0.0011400000000000002,1190,0.0056416,0.051300000000000005,889.0184036920763,0.947792675008831,,,,,,,,,,
F,26,Y3,2020 H2,5.0,2.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,High,38,54,54.0,0.0,0.0,20282.75,2695.03,21882.25,71050.0,3.0,0,0.0,0.0,1.0,215.0,5.0,21849.98679489,18360.84,54,71050.0,54,21849.98679489,0.0,0.0,0.30798381,1315.74074074,215.0,5.0,2695.03,0,21849.98679489,0.12334241,0.009996006062,0.3645527,0.01241028576876877,0.3645527,0.8361000000000001,0.0015400000000000001,666,0.0059,0.0362,176.01440290103625,0.83955077,0.0,,0.2854714989444053,0.05555555555555555,1315.7407407407406,0.018518518518518517,0.09259259259259259,0.12316055250259915,0.0,21849.98679489
F,7,Y1-S7,2023 Q1,6.0,5.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,Low,57,8,,,,,,,,,0,,,,,,,,29,112400.0,8,63536.42104608,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01170812854,0.6559430713,0.04024653566679507,0.65644881,0.860157204537462,0.0008399999999990001,2596,0.00551021,0.0438,926.389545194644,0.9377883106196371,,,,,,,,,,
F,18,Y2,2024 Q4,3.0,6.0,True,False,False,APPROVED,2,1000,Y2,Eligible,Rewards,Low,85,2,,,,,,,,,0,,,,,,,,2,5600.0,2,3899.08190323,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2022 Q2,4.0,4.0,False,False,False,OTHER,3,0,Y1,Eligible,Non-Rewards,Low,82,8,,,,,,,,,0,,,,,,,,4,18000.0,8,12097.41246236,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2021 H1,3.0,6.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,29,7,,,,,,,,,0,,,,,,,,73,174900.0,7,113681.81132229,0.0,0.0,0.0,0.0,,,,0,,0.0,0.008200530893,0.69991428,0.05003928137516512,0.69991428,0.829476701018487,0.0011400000000000002,757,0.00507363,0.027700000000000002,452.3335764498917,0.941835764111678,,,,,,,,,,
F,11,Y1-S11,2023 Q3,1.0,4.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,Low,67,1,,,,,,,,,0,,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,26,Y3,2020 H2,10.0,8.0,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,Low,46,33,,,,,,,,,0,,,,,,,,58,168800.0,33,95848.42609673,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01434166667,0.6975406,0.012187601523178809,0.6975406,0.8744000000000001,0.0015400000000000001,1510,0.0063,0.0437,549.8124587732225,0.9465072999999999,,,,,,,,,,
F,26,Y3,2025 Q2,15.0,2.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,Low,10,3,,,,,,,,,0,,,,,,,,1,600.0,3,96.01333333,0.0,0.0,0.0,0.0,,,,0,,0.0,0.02807973619,0.4061543,0.010242650634266886,0.40615429999999997,0.996,0.0020700000000000002,607,0.0053,0.08510000000000001,216.3393740884628,0.82574579,,,,,,,,,,
F,7,Y1-S7,2022 Q3,5.0,6.0,True,False,False,APPROVED,2,1000,Y1,Eligible,Non-Rewards,Low,87,84,,,,,,,,,0,,,,,,,,69,370000.0,84,258469.04378105,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,18,Y2,2022 Q2,1.0,2.0,True,False,False,APPROVED,1,2000,Y2,Eligible,Non-Rewards,Low,78,4,,,,,,,,,0,,,,,,,,4,21550.0,4,15002.07232258,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2021 H2,9.0,9.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,Low,71,20,,,,,,,,,0,,,,,,,,26,48350.0,20,45017.22437634,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,26,Y3,2022 Q2,10.0,8.0,False,False,False,APPROVED,2,1500,Y3+,Eligible,Non-Rewards,Low,72,5,,,,,,,,,0,,,,,,,,5,19950.0,5,7825.29637635,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2021 H1,2.0,4.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,High,35,3,3.0,0.0,0.0,3321.33,509.43,3409.11,4600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3335.00636559,2886.16,3,4600.0,3,3335.00636559,0.0,0.0,0.74111087,1533.33333333,0.0,0.0,509.43,0,3335.00636559,0.15275233,0.005945489049,0.59137265,0.05465997040904079,0.59137265,0.8164760822565751,0.001019999999999,907,0.00490132,0.0212,456.6389346635676,0.9329387415379221,0.0,,0.7220282608695652,0.0,1533.3333333333333,0.0,0.0,0.14943196318100618,0.0,3335.00636559
F,7,Y1-S7,2025 Q1,3.0,6.0,False,False,False,APPROVED,1,1000,Y1,Eligible,Rewards,Low,24,73,,,,,,,,,0,,,,,,,,73,115050.0,73,89242.73231179,0.0,0.0,0.0,0.0,,,,0,,0.0,0.007174125908,0.72371443,0.08069593307626637,0.72371443,0.8261960151724731,0.0011400000000000002,1757,0.00507363,0.0287,1148.9815187654815,0.9414638964109161,,,,,,,,,,
F,11,Y1-S11,2022 Q1,6.0,10.0,True,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,High,5,8,8.0,0.0,0.0,12748.77,925.03,13074.59,13550.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12934.56019351,12896.81,8,13550.0,8,12934.56019351,0.0,0.0,0.96491439,1693.75,0.0,0.0,925.03,0,12934.56019351,0.07151615,0.0002776174983,0.92921257,0.09977729004858299,0.92921257,0.7075915087484671,0.0007800000000000001,1976,0.00645647,0.0173,1826.739536602424,0.9502029162256821,0.0,,0.9408686346863468,0.0,1693.75,0.0,0.0,0.07075021090527504,0.0,12934.56019351
F,7,Y1-S7,2020 H1,15.0,8.0,False,False,False,APPROVED,2,500,Y1,Not Eligible,Non-Rewards,Low,48,1,,,,,,,,,0,,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,0,,0.0,0.02566729272,0.77350726,0.02412389285043837,0.77350726,0.9320234609670741,0.0008399999999990001,1939,0.00638743,0.074,359.96123911029747,0.9461976067505481,,,,,,,,,,
F,7,Y1-S7,2023 Q1,1.0,3.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Rewards,Low,80,79,,,,,,,,,0,,,,,,,,75,375950.0,79,197044.55911829,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2021 H2,8.0,6.0,False,False,False,APPROVED,1,500,Y1,Eligible,Rewards,Low,62,72,,,,,,,,,0,,,,,,,,3,11000.0,72,9636.37902151,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,18,Y2,2022 Q3,3.0,5.0,True,False,False,APPROVED,1,2000,Y2,Eligible,Rewards,Low,75,1,,,,,,,,,0,,,,,,,,8,40450.0,1,29236.86611827,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2024 Q3,5.0,10.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,Low,13,4,,,,,,,,,0,,,,,,,,4,8500.0,4,7735.09369892,0.0,0.0,0.0,0.0,,,,0,,0.0,0.005342432505,0.94252602,0.06951043317623228,0.94252602,0.8287293958102151,0.0009600000000000001,1481,0.00489275,0.0287,1347.49568978495,0.946008712692999,,,,,,,,,,
F,7,Y1-S7,2023 Q2,15.0,2.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,Low,21,1,,,,,,,,,0,,,,,,,,2,1700.0,1,956.85714286,0.0,0.0,0.0,0.0,,,,0,,0.0,0.03704912489,0.51869667,0.037038137423728815,0.51869667,0.9735589288517931,0.0011400000000000002,708,0.00638743,0.08460000000000001,197.0403282466125,0.8981451163834321,,,,,,,,,,
F,26,Y3,2023 Q3,6.0,9.0,False,False,True,OTHER,7,0,Y3+,Eligible,Non-Rewards,Low,85,16,,,,,,,,,0,,,,,,,,5,36500.0,16,27021.80419355,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2023 Q4,8.0,3.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,3,399,398.0,1.0,12.0,82080.64,36511.38,93079.35,218650.0,3.0,1,849.55,850.0,4.0,235.99,8.0,86861.06279183,64492.63,398,218650.0,399,86861.06279183,0.030151,849.55,0.42570021,549.3718593,235.99,8.0,36511.38,1,86861.06279183,0.42034231,0.0002647254294,0.39293294,0.08222441589465875,0.39293294,0.7379591320709671,0.0007800000000000001,674,0.00817488,0.0158,264.0733106028946,0.8229870668490451,0.002512562814070352,0.9994705882352941,0.37539739309398584,0.007537688442211055,549.3718592964824,0.010050251256281407,0.020100502512562814,0.3922607968362477,0.002512562814070352,86861.06279183
F,26,Y3,2024 Q4,2.0,5.0,True,False,True,APPROVED,4,1000,Y3+,Eligible,Non-Rewards,Low,67,1,,,,,,,,,0,,,,,,,,1,4500.0,1,0.0,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2023 Q2,2.0,1.0,False,False,False,APPROVED,2,1000,Y1,Not Eligible,Rewards,Low,78,4,,,,,,,,,0,,,,,,,,59,246500.0,4,48538.85369892,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2023 Q2,9.0,8.0,False,False,False,APPROVED,3,1000,Y1,Eligible,Non-Rewards,Low,24,6,,,,,,,,,0,,,,,,,,12,49200.0,6,39076.67422196,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01992594584,0.8312832788,0.040854994033543576,0.8360772999999999,0.902715610480842,0.0011400000000000002,3488,0.00588291,0.0636,2186.817317356083,0.9458230241853791,,,,,,,,,,
F,7,Y1-S7,2022 Q4,7.0,,False,False,False,APPROVED,2,100,Y1,Eligible,Non-Rewards,Low,67,2,,,,,,,,,0,,,,,,,,2,7250.0,2,6807.16033333,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2022 Q2,13.0,8.0,False,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,Low,77,20,,,,,,,,,0,,,,,,,,6,14650.0,20,10620.3257742,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2022 Q2,10.0,9.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,29,7,7.0,0.0,0.0,10324.88,576.86,11074.79,10700.0,0.0,0,0.0,0.0,0.0,0.0,1.0,10507.06712903,9742.28,7,10700.0,7,10507.06712903,0.0,0.0,1.0350271,1528.57142857,0.0,1.0,576.86,0,10507.06712903,0.0549021,0.01922339226,0.84290355,0.04415150754012346,0.8429035500000001,0.890632616767502,0.0011400000000000002,648,0.0059929300000000005,0.0644,356.9645128655738,0.9472573796835111,0.0,,0.9649420560747662,0.0,1528.5714285714287,0.0,0.14285714285714285,0.05208766938244427,0.0,10507.06712903
F,11,Y1-S11,2018 H2,14.0,7.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,52,52,,,,,,,,,0,,,,,,,,52,69600.0,52,34505.43543302,0.0,0.0,0.0,0.0,,,,0,,0.0,0.02151811716,0.75341783,0.010167240993495934,0.7534178300000001,0.91293645819231,0.0008399999999990001,615,0.00633566,0.0687,143.897597599555,0.9441795241852121,,,,,,,,,,
F,26,Y3,2025 Q1,13.0,10.0,False,False,False,OTHER,3,0,Y3+,Eligible,Rewards,Low,82,43,,,,,,,,,0,,,,,,,,43,107600.0,43,103415.56906454,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2020 H1,2.0,4.0,True,False,False,APPROVED,2,300,Y1,Eligible,Non-Rewards,High,24,14,14.0,0.0,0.0,10141.87,2345.64,10402.36,34300.0,0.0,0,0.0,0.0,0.0,0.0,1.0,9940.54859442,8554.69,14,34300.0,14,9940.54859442,0.0,0.0,0.3032758,2450.0,0.0,1.0,2345.64,0,9940.54859442,0.23596686,0.005744730894,0.57204015,0.07588423790635451,0.57204015,0.801609739752944,0.0011400000000000002,1794,0.00490132,0.020800000000000003,944.902679052041,0.932398062786829,0.0,,0.29568134110787175,0.0,2450.0,0.0,0.07142857142857142,0.22549113854932917,0.0,9940.54859442
F,18,Y2,2023 Q1,8.0,6.0,False,False,False,OTHER,1,0,Y2,Eligible,Rewards,Low,41,6,,,,,,,,,0,,,,,,,,3,4800.0,6,1530.74866667,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01334534456,0.66088701,0.021056203774343123,0.66088701,0.8657,0.0014600000000000001,647,0.0064,0.045200000000000004,259.8486784950506,0.93605466,,,,,,,,,,
F,11,Y1-S11,2023 Q4,3.0,2.0,False,False,True,APPROVED,4,500,Y1,Eligible,Non-Rewards,Low,82,3,,,,,,,,,0,,,,,,,,2,9000.0,3,6081.764,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2025 Q2,15.0,2.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,73,12,,,,,,,,,0,,,,,,,,4,2100.0,12,86.329,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,26,Y3,2023 Q2,7.0,,False,False,False,OTHER,2,0,Y3+,Eligible,Non-Rewards,Low,54,3,,,,,,,,,0,,,,,,,,2,4850.0,3,4818.141,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2022 Q4,6.0,9.0,False,False,False,OTHER,2,0,Y1,Eligible,Rewards,Low,17,2,,,,,,,,,0,,,,,,,,40,112450.0,2,79900.6739959,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01032771385,0.86835337,0.05861781967547426,0.86835337,0.8859756220663431,0.0009600000000000001,1476,0.00535699,0.0415,1171.9364440770153,0.9450271209659681,,,,,,,,,,
F,18,Y2,2022 Q1,2.0,6.0,True,False,False,APPROVED,2,1000,Y2,Eligible,Non-Rewards,High,18,4,4.0,0.0,0.0,8265.16,247.03,8521.77,15300.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8930.4064516,8827.01,4,15300.0,4,8930.4064516,0.0,0.0,0.55697843,3825.0,0.0,0.0,247.03,0,8930.4064516,0.02766167,0.004212767411,0.54824931,0.05407726809709511,0.54824931,0.7633000000000001,0.00197,2513,0.0047,0.0166,1298.8091045501037,0.94599478,0.0,,0.5402065359477124,0.0,3825.0,0.0,0.0,0.02898810927776741,0.0,8930.4064516
F,7,Y1-S7,2021 H2,6.0,1.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,22,9,,,,,,,,,0,,,,,,,,45,83150.0,9,28750.92882781,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01234629497,0.2586302,0.06347810427649007,0.2586302,0.8752179480959761,0.0011400000000000002,1208,0.00551021,0.0466,268.9724460627647,0.864376392240474,,,,,,,,,,
F,18,Y2,2024 Q1,3.0,4.0,False,False,True,APPROVED,5,500,Y2,Eligible,Rewards,Low,59,36,,,,,,,,,0,,,,,,,,35,193100.0,36,69567.32909677,0.0,0.0,0.0,0.0,,,,0,,0.0,0.005719830222,0.4107096808,0.015178940042757244,0.41653535,0.8277,0.0014600000000000001,5005,0.005200000000000001,0.020200000000000003,1398.9363272350922,0.91403104,,,,,,,,,,
F,7,Y1-S7,2023 Q1,11.0,8.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Rewards,Low,63,7,,,,,,,,,0,,,,,,,,5,13350.0,7,9406.29804301,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,7,Y1-S7,2022 Q1,11.0,3.0,False,False,False,APPROVED,1,300,Y1,Eligible,Non-Rewards,Low,83,70,,,,,,,,,0,,,,,,,,3,9500.0,70,6136.26419355,0.0,0.0,0.0,0.0,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,
F,11,Y1-S11,2019 H2,13.0,2.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,53,1,1.0,0.0,0.0,155.03,0.0,163.12,1500.0,0.0,0,0.0,0.0,0.0,0.0,0.0,290.29966666,282.83,1,1500.0,1,290.29966666,0.0,0.0,0.10874667,1500.0,0.0,0.0,0.0,0,290.29966666,0.0,0.02143478383,0.55862991,0.011712995033707865,0.5586299100000001,0.907087166245342,0.0008399999999990001,623,0.00626828,0.06420000000000001,115.41840478514303,0.9102563418171141,0.0,,0.10335333333333334,0.0,1500.0,0.0,0.0,0.0,0.0,290.29966666
F,7,Y1-S7,2022 Q4,9.0,4.0,False,False,False,APPROVED,3,500,Y1,Eligible,Non-Rewards,High,29,2,2.0,0.0,0.0,1515.44,516.31,1542.25,7500.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1126.32478571,1035.58,2,7500.0,2,1126.32478571,0.0,0.0,0.20563333,3750.0,0.0,0.0,516.31,0,1126.32478571,0.45840241,0.01691498342,0.581417275,0.044959062225568946,0.58336965,0.8852122574193381,0.0011400000000000002,2988,0.00588291,0.060700000000000004,1185.986723371248,0.9329387415379221,0.0,,0.20205866666666666,0.0,3750.0,0.0,0.0,0.33477711136326793,0.0,1126.32478571
F,18,Y2,2023 Q2,7.0,6.0,False,False,False,OTHER,4,0,Y2,Eligible,Non-Rewards,High,25,54,53.0,1.0,12.0,161419.13,14316.03,167111.63,237800.0,0.0,0,3927.15,4250.0,0.0,0.0,3.0,160868.06949462,155981.0,53,237800.0,54,160868.06949462,0.226415,3927.15,0.70274024,4486.79245283,0.0,3.0,14316.03,0,160868.06949462,0.08899237,0.01296666667,0.5576918,0.03662400357645042,0.5576918,0.8625,0.0018100000000000002,3499,0.0064,0.055600000000000004,1554.436268574724,0.93605466,0.018867924528301886,0.9240352941176471,0.6788020605550883,0.0,4486.792452830188,0.0,0.05660377358490566,0.08566746671072505,0.0,160868.06949462
F,7,Y1-S7,2020 H1,2.0,6.0,True,False,False,APPROVED,1,300,Y1,Eligible,Non-Rewards,High,15,64,64.0,0.0,0.0,60558.39,12214.46,62078.84,102350.0,0.0,0,0.0,0.0,1.0,176.75,1.0,61351.33566422,56909.74,64,102350.0,64,61351.33566422,0.0,0.0,0.60653483,1599.21875,176.75,1.0,12214.46,0,61351.33566422,0.19909037,0.003124198271,0.7664129,0.09918187897199639,0.7664129,0.735277310658752,0.0009600000000000001,1107,0.00427978,0.017400000000000002,822.8373525606634,0.9381170871040551,0.0,,0.5916794333170493,0.0,1599.21875,0.015625,0.015625,0.1967572203346583,0.0,61351.33566422
F,11,Y1-S11,2022 Q2,5.0,1.0,False,False,False,APPROVED,2,1000,Y1,Not Eligible,Non-Rewards,Low,39,1,,,,,,,,,0,,,,,,,,8,36000.0,1,5502.05486022,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01117144308,0.2712238,0.05489764229101169,0.2712238,0.849585222682923,0.001019999999999,2481,0.0053725,0.031400000000000004,470.2600414134407,0.8811869824598241,,,,,,,,,,
F,7,Y1-S7,2023 Q4,3.0,5.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,Low,54,16,,,,,,,,,0,,,,,,,,12,18800.0,16,12715.39858537,0.0,0.0,0.0,0.0,,,,0,,0.0,0.007232136498,0.62898383,0.047858497994165694,0.62898383,0.829476701018487,0.0008399999999990001,857,0.00507363,0.0261,380.8423995838893,0.9377883106196371,,,,,,,,,,
F,11,Y1-S11,2019 H2,5.0,4.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Non-Rewards,High,61,1,1.0,0.0,0.0,5078.7,37.19,5169.09,5500.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5296.76451613,5260.01,1,5500.0,1,5296.76451613,0.0,0.0,0.93983455,5500.0,0.0,0.0,37.19,0,5296.76451613,0.00702127,,,,,,,,,,,,0.0,,0.9234,0.0,5500.0,0.0,0.0,0.007194689974444244,0.0,5296.76451613
F,7,Y1-S7,2022 Q1,8.0,3.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,Low,16,6,,,,,,,,,0,,,,,,,,755,716100.0,6,362894.40345041,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01347088838,0.52160406,0.06214816761627907,0.52160406,0.9145761193166371,0.0009600000000000001,774,0.00569957,0.0504,363.03205210766174,0.911895056424829,,,,,,,,,,
F,11,Y1-S11,2022 Q1,8.0,3.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Non-Rewards,Low,20,3,,,,,,,,,0,,,,,,,,15,51600.0,3,29422.89808597,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01597428243,0.51358378,0.05180739991815235,0.51358378,0.912433104721569,0.0015959999999990001,2468,0.0057658300000000004,0.057800000000000004,1064.2010567096659,0.9172891291146591,,,,,,,,,,
F,11,Y1-S11,2023 Q2,7.0,7.0,False,False,False,APPROVED,3,1000,Y1,Eligible,Rewards,High,2,18,18.0,0.0,0.0,50280.58,9951.84,51621.51,62700.0,0.0,0,0.0,0.0,1.0,970.0,0.0,49332.0823225,46602.38,18,62700.0,18,49332.0823225,0.0,0.0,0.82330957,3483.33333333,970.0,0.0,9951.84,0,49332.0823225,0.2017316,0.0002449088187,0.7261026013,0.16441103126718212,0.7302852200000001,0.6740877463409981,0.0007800000000000001,3492,0.00801074,0.012,2530.3758206087873,0.9479760844243851,0.0,,0.8019231259968103,0.0,3483.3333333333335,0.05555555555555555,0.0,0.1927847519377097,0.0,49332.0823225
F,7,Y1-S7,2022 Q2,10.0,8.0,False,False,False,APPROVED,1,500,Y1,Eligible,Rewards,Low,56,8,,,,,,,,,0,,,,,,,,40,126700.0,8,92699.21422583,0.0,0.0,0.0,0.0,,,,0,,0.0,0.0160141219,0.73997761,0.03969448616637631,0.7399776100000001,0.890632616767502,0.0011759999999990001,1148,0.0059929300000000005,0.0596,347.8759788309463,0.9461976067505481,,,,,,,,,,
F,18,Y2,2024 Q1,4.0,5.0,False,False,True,APPROVED,2,3000,Y2,Eligible,Non-Rewards,High,1,1,1.0,0.0,0.0,381.09,529.39,395.23,4350.0,0.0,0,0.0,0.0,0.0,0.0,0.0,498.1137931,312.78,1,4350.0,1,498.1137931,0.0,0.0,0.09085747,4350.0,0.0,0.0,529.39,0,498.1137931,1.06278928,0.000295865908,0.3038537873,0.1673431073455357,0.3143799,0.45120000000000005,0.0016400000000000002,4480,0.0070296230000000005,0.015340000000000001,1358.6297406624287,0.77403416,0.0,,0.08760689655172413,0.0,4350.0,0.0,0.0,1.339447916403107,0.0,498.1137931
F,18,Y2,2020 H2,4.0,4.0,False,False,False,APPROVED,3,1000,Y2,Eligible,Non-Rewards,High,16,2,2.0,0.0,0.0,2544.75,742.86,2595.82,7000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2412.28709676,2430.16,2,7000.0,2,2412.28709676,0.0,0.0,0.37083143,3500.0,0.0,0.0,742.86,0,2412.28709676,0.30794842,0.005962083333,0.462830006,0.06014799856890562,0.468252736,0.8066,0.00197,3454,0.0056,0.031,1496.3548604709667,0.91241722,0.0,,0.3635357142857143,0.0,3500.0,0.0,0.0,0.28617546671186755,0.0,2412.28709676
F,11,Y1-S11,2023 Q3,5.0,2.0,False,False,False,APPROVED,2,2000,Y1,Eligible,Non-Rewards,Low,43,49,,,,,,,,,0,,,,,,,,1,3100.0,49,2.67266667,0.0,0.0,0.0,0.0,,,,0,,0.0,0.01171639152,0.4049839133,0.06092489333869578,0.40969166,0.849585222682923,0.0008399999999990001,3481,0.0053725,0.031400000000000004,921.6404783807748,0.9102563418171141,,,,,,,,,,
